"Item_Weight","Item_Fat_Content_Low Fat","Item_Fat_Content_Regular","Item_Visibility","Item_MRP","Outlet_Size_High","Outlet_Size_Medium","Outlet_Size_Small","Outlet_Location_Type_Tier 1","Outlet_Location_Type_Tier 2","Outlet_Location_Type_Tier 3","Outlet_Type_Grocery Store","Outlet_Type_Supermarket Type1","Outlet_Type_Supermarket Type2","Outlet_Type_Supermarket Type3","Outlet_Years","Item_Outlet_Sales"
12.15,1,0,0.0164,117.615,1,0,0,0,0,1,0,1,0,0,26,1514.695
16.2,1,0,0.07742788,41.8454,0,0,1,1,0,0,1,0,0,0,28,41.9454
20.85,1,0,0.1212274,197.5452,0,0,1,0,1,0,0,1,0,0,9,4306.394
18.2,0,1,0.06628452,247.2092,0,0,1,0,1,0,0,1,0,0,9,3486.129
8.3,1,0,0.03549838,36.6506,0,1,0,0,0,1,0,0,1,0,4,455.4072
6.195,1,0,0.07213152,120.1098,0,0,1,0,1,0,0,1,0,0,11,2892.235
15.1,1,0,0.0537,216.4166,0,0,1,0,1,0,0,1,0,0,11,2830.316
11.5,1,0,0.02102062,130.7942,0,0,1,0,1,0,0,1,0,0,11,2782.378
19,1,0,0.1119023,105.4622,0,0,1,0,1,0,0,1,0,0,9,1905.52
10.5,1,0,0.07154819,120.2098,0,1,0,0,0,1,0,0,1,0,4,602.549
8.8,1,0,0.07154044,210.6612,0,1,0,1,0,0,0,1,0,0,14,2508.734
9,1,0,0.1217651,264.1884,0,0,1,1,0,0,1,0,0,0,28,264.9884
17.75,1,0,0.01460974,160.4262,0,0,1,0,1,0,0,1,0,0,11,3182.524
6.635,0,1,0.080698,39.8506,0,0,1,1,0,0,1,0,0,0,28,37.9506
17.75,0,1,0.1568022,242.1538,0,0,1,0,1,0,0,1,0,0,9,4326.368
20.75,1,0,0.02414486,123.373,0,0,1,0,1,0,0,1,0,0,9,2093.941
16.7,0,1,0.06229725,60.6562,0,1,0,0,0,1,0,0,1,0,4,592.562
7.36,1,0,0.05205871,55.5588,0,1,0,0,0,1,0,0,0,1,28,1145.176
13.85,1,0,0.03140211,40.248,0,0,1,0,1,0,0,1,0,0,11,319.584
15.35,0,1,0.1132172,191.1504,0,0,1,1,0,0,0,1,0,0,16,1725.754
12.1,1,0,0.0421,177.3002,0,0,1,0,1,0,0,1,0,0,9,3044.703
12.15,1,0,0.0164,118.515,0,1,0,0,0,1,0,0,1,0,4,1398.18
13.35,1,0,0.03113993,74.8012,0,0,1,1,0,0,1,0,0,0,28,303.6048
16.35,1,0,0.0133639,106.128,0,0,1,0,1,0,0,1,0,0,9,1917.504
6.055,1,0,0.03095274,160.1578,0,1,0,0,0,1,0,0,0,1,28,3048.698
7.27,1,0,0.07136748,111.8518,0,1,0,0,0,1,0,0,1,0,4,2277.036
13.8,1,0,0.0581928,246.9802,0,1,0,1,0,0,0,1,0,0,14,5896.325
20.25,0,1,0.02297649,240.3538,0,1,0,1,0,0,0,1,0,0,14,4086.015
9.3,1,0,0.1112205,65.7826,0,0,1,1,0,0,0,1,0,0,16,968.739
14.15,1,0,0.03796769,125.6046,0,1,0,1,0,0,0,1,0,0,14,1618.56
5.4,1,0,0.0454,164.5526,0,1,0,0,0,1,0,0,0,1,28,2302.336
8.115,0,1,0.03215887,154.8972,0,0,1,1,0,0,0,1,0,0,16,1713.769
7.42,0,1,0.04506889,190.8872,0,0,1,1,0,0,1,0,0,0,28,945.436
11.1,1,0,0.03317609,120.1124,0,0,1,0,1,0,0,1,0,0,11,1896.198
12.5,1,0,0.0188453,96.7384,0,0,1,0,1,0,0,1,0,0,9,2759.075
9.8,0,1,0.05637588,84.6908,0,0,1,0,1,0,0,1,0,0,9,1006.69
19.7,0,1,0.1613563,253.1014,0,1,0,0,0,1,0,0,1,0,4,2805.015
14.3,0,1,0.03460588,95.9726,0,0,1,0,1,0,0,1,0,0,6,2153.197
19.75,1,0,0.03394255,213.5902,0,1,0,1,0,0,0,1,0,0,14,4460.194
18.5,1,0,0.02574026,89.4172,1,0,0,0,0,1,0,1,0,0,26,1605.91
6.635,1,0,0.02693832,174.1396,0,1,0,0,0,1,0,0,0,1,28,4012.111
12.35,0,1,0.03375448,199.0426,0,0,1,0,1,0,0,1,0,0,9,3361.624
18,1,0,0.01537556,156.9604,0,1,0,0,0,1,0,0,0,1,28,4278.431
5.365,0,1,0.1404583,169.7764,0,1,0,1,0,0,0,1,0,0,14,3263.752
7.27,1,0,0.04633398,97.2384,0,1,0,0,0,1,0,0,0,1,28,2660.537
20.5,0,1,0.0164,82.8592,0,0,1,0,1,0,0,1,0,0,9,908.1512
8.71,1,0,0.1392284,49.5376,0,0,1,1,0,0,0,1,0,0,16,1198.44
7.97,1,0,0.0208,109.4596,0,1,0,0,0,1,0,0,0,1,28,1833.613
16,0,1,0.015,48.1718,0,0,1,0,1,0,0,1,0,0,6,756.3488
17.6,1,0,0.00799436,171.6422,1,0,0,0,0,1,0,1,0,0,26,3793.728
20.7,0,1,0.1217672,118.9466,0,0,1,0,1,0,0,1,0,0,11,353.5398
13,0,1,0.03008348,61.922,0,0,1,0,1,0,0,1,0,0,9,1557.972
20.2,0,1,0.1180251,195.811,0,0,1,0,1,0,0,1,0,0,6,2553.343
20.35,1,0,0.06064921,232.7616,1,0,0,0,0,1,0,1,0,0,26,2812.339
18.6,1,0,0.1519317,101.1358,1,0,0,0,0,1,0,1,0,0,26,1105.894
15,1,0,0.06383101,46.206,0,1,0,0,0,1,0,0,0,1,28,1304.968
13.35,1,0,0.1030914,229.9352,0,0,1,0,1,0,0,1,0,0,6,2519.387
17.85,1,0,0.05238941,120.9072,0,1,0,0,0,1,0,0,1,0,4,2817.666
16.35,1,0,0.01335531,105.528,1,0,0,0,0,1,0,1,0,0,26,2024.032
14.85,0,1,0.01955086,263.791,0,0,1,0,1,0,0,1,0,0,11,4207.856
21.25,1,0,0.01005532,183.1608,0,0,1,0,1,0,0,1,0,0,6,2756.412
14.15,1,0,0.03484567,242.7828,1,0,0,0,0,1,0,1,0,0,26,3167.876
17.2,0,1,0.02516202,145.9418,0,0,1,0,1,0,0,1,0,0,9,1765.702
13.15,1,0,0.02268522,161.592,0,1,0,0,0,1,0,0,0,1,28,4314.384
10.85,1,0,0.1625716,107.4622,0,0,1,0,1,0,0,1,0,0,11,529.311
20.35,0,1,0.01482561,233.2958,0,0,1,1,0,0,0,1,0,0,16,4206.524
16.35,1,0,0.05803435,124.802,0,0,1,0,0,1,1,0,0,0,15,253.004
9.3,1,0,0.04378569,191.6846,0,0,1,1,0,0,0,1,0,0,16,3057.354
19.5,0,1,0.07679861,231.8958,0,1,0,0,0,1,0,0,0,1,28,8413.049
15.75,1,0,0.05524124,196.5452,0,0,1,0,1,0,0,1,0,0,6,3131.923
14.85,1,0,0.06110223,253.2698,0,0,1,0,1,0,0,1,0,0,11,2283.028
18.6,1,0,0.03951712,243.6802,0,0,1,0,1,0,0,1,0,0,6,5896.325
16.35,1,0,0.02956531,256.4646,0,1,0,0,0,1,0,0,1,0,4,515.3292
9.695,0,1,0.1282832,226.1404,0,0,1,1,0,0,0,1,0,0,16,3375.606
15.15,0,1,0.01233267,130.0284,0,0,1,0,1,0,0,1,0,0,6,3559.367
14.3,0,1,0.06519523,88.9856,0,0,1,0,1,0,0,1,0,0,9,1669.826
10.895,1,0,0.1082539,194.8794,0,0,1,0,0,1,1,0,0,0,15,585.2382
8.39,1,0,0.1211788,165.1868,0,0,1,0,1,0,0,1,0,0,6,2784.376
18.35,1,0,0.0347,151.934,1,0,0,0,0,1,0,1,0,0,26,306.268
15.2,1,0,0.09698132,116.3492,1,0,0,0,0,1,0,1,0,0,26,2548.682
20.2,1,0,0.06435191,259.4646,0,0,1,0,1,0,0,1,0,0,9,2061.317
12.1,1,0,0.0794198,172.3106,0,1,0,0,0,1,0,0,0,1,28,5475.539
8.71,0,1,0.0723018,185.6924,0,0,1,0,1,0,0,1,0,0,11,3331.663
12.15,1,0,0.02171939,163.1184,0,0,1,0,1,0,0,1,0,0,9,3467.486
8.06,1,0,0.02142003,232.0326,0,0,1,0,1,0,0,1,0,0,11,3003.424
11.5,1,0,0.2904303,130.6652,0,0,1,0,0,1,1,0,0,0,15,258.3304
14.85,1,0,0.01857164,187.3214,0,0,1,1,0,0,0,1,0,0,16,4333.692
11.8,1,0,0.0406,45.2402,0,1,0,0,0,1,0,0,1,0,4,1148.505
14.7,1,0,0.0209527,143.5128,0,1,0,1,0,0,0,1,0,0,14,2444.818
18.2,1,0,0.1023716,221.2456,0,0,1,1,0,0,1,0,0,0,28,663.1368
18.75,1,0,0.0342788,214.1218,1,0,0,0,0,1,0,1,0,0,26,4488.158
7.235,1,0,0.0566,115.1834,0,0,1,0,1,0,0,1,0,0,11,1382.201
19.1,1,0,0.03837701,211.5586,0,1,0,0,0,1,0,0,0,1,28,4432.231
19.6,1,0,0.0253259,150.9024,0,1,0,1,0,0,0,1,0,0,14,3795.06
7.27,0,1,0.02089869,92.2488,0,0,1,0,1,0,0,1,0,0,6,814.9392
15.1,0,1,0.1058811,42.0796,0,0,1,0,1,0,0,1,0,0,11,454.0756
7.81,1,0,0.1129063,243.5486,0,0,1,0,0,1,1,0,0,0,15,488.6972
7.81,0,1,0.05521631,125.5046,0,0,1,0,1,0,0,1,0,0,9,3237.12
6.465,1,0,0.1252104,266.8884,0,0,1,0,1,0,0,1,0,0,6,1059.954
18.2,1,0,0.05818584,220.8456,0,1,0,0,0,1,0,0,0,1,28,4199.866
10.8,1,0,0.09881472,100.5042,0,1,0,0,0,1,0,0,1,0,4,1884.88
9.5,0,1,0.02205872,196.8452,0,0,1,1,0,0,0,1,0,0,16,3523.414
20.7,0,1,0.1000916,125.5388,1,0,0,0,0,1,0,1,0,0,26,2105.26
8.895,1,0,0.0758766,235.9616,0,0,1,0,1,0,0,1,0,0,6,1874.893
15.6,1,0,0.03784136,125.2704,0,1,0,0,0,1,0,0,1,0,4,2628.578
9,1,0,0.08194327,214.5534,1,0,0,0,0,1,0,1,0,0,26,3440.854
19.35,1,0,0.01664516,120.9098,0,0,1,0,1,0,0,1,0,0,11,1687.137
19.7,0,1,0.01806132,102.599,0,0,1,0,1,0,0,1,0,0,11,2063.98
17.6,0,1,0.0280624,44.0402,0,0,1,1,0,0,1,0,0,0,28,91.8804
5.825,1,0,0.0918579,160.7894,0,1,0,0,0,1,0,0,1,0,4,1617.894
9.6,1,0,0.03610941,140.6154,0,1,0,0,0,1,0,0,0,1,28,4538.093
12.85,1,0,0.1086334,233.8642,0,1,0,0,0,1,0,0,1,0,4,2323.642
12.85,1,0,0.03324652,172.4422,0,0,1,0,1,0,0,1,0,0,11,4483.497
17.5,1,0,0.01672013,139.918,1,0,0,0,0,1,0,1,0,0,26,419.454
17,1,0,0.05543338,221.1114,0,0,1,1,0,0,0,1,0,0,16,4434.228
7.05,1,0,0.08496602,111.1912,0,0,1,1,0,0,0,1,0,0,16,1965.442
5.78,0,1,0.07413505,264.0568,0,0,1,0,1,0,0,1,0,0,9,2109.254
15.2,1,0,0.09174595,229.0352,0,0,1,0,1,0,0,1,0,0,9,2290.352
5.735,1,0,0.05668538,178.437,0,1,0,0,0,1,0,0,0,1,28,3175.866
11.35,0,1,0.00552947,169.279,0,0,1,0,1,0,0,1,0,0,9,2376.906
17.5,1,0,0.0136647,257.7304,0,0,1,0,1,0,0,1,0,0,11,5683.269
16.25,1,0,0.08731067,95.541,0,1,0,1,0,0,0,1,0,0,14,1544.656
12.85,1,0,0.0226392,179.7318,0,1,0,1,0,0,0,1,0,0,14,2165.182
19.35,1,0,0.01653103,122.4098,0,1,0,0,0,1,0,0,0,1,28,3012.745
8.84,0,1,0.07687399,109.9228,0,1,0,0,0,1,0,0,1,0,4,1547.319
18.85,1,0,0.03586344,58.3562,0,1,0,0,0,1,0,0,0,1,28,1125.868
17.75,1,0,0.1113016,107.5912,0,0,1,1,0,0,0,1,0,0,16,1528.677
6.38,1,0,0.01519332,143.347,0,0,1,0,1,0,0,1,0,0,11,858.882
6.825,0,1,0.04640893,153.2998,0,1,0,0,0,1,0,0,0,1,28,3998.795
10.65,1,0,0.025,57.1272,0,0,1,0,1,0,0,1,0,0,9,279.636
13.1,1,0,0.07494003,75.0354,0,0,1,1,0,0,0,1,0,0,16,902.8248
8.67,1,0,0.0651197,145.7128,0,1,0,0,0,1,0,0,0,1,28,4026.758
10.195,1,0,0.1542,143.1154,0,0,1,0,1,0,0,1,0,0,6,2410.862
6.67,0,1,0.0904569,131.2626,0,0,1,0,1,0,0,1,0,0,6,2098.602
5.32,1,0,0.09307168,103.8674,0,0,1,0,1,0,0,1,0,0,11,509.337
5.465,0,1,0.04829219,133.1626,0,1,0,0,0,1,0,0,0,1,28,2492.089
12.1,1,0,0.02990268,144.3444,0,1,0,0,0,1,0,0,1,0,4,1161.155
13.85,0,1,0.05654799,232.73,0,1,0,0,0,1,0,0,1,0,4,6291.81
16.35,1,0,0.03472622,125.602,0,1,0,1,0,0,0,1,0,0,14,3036.048
18.35,1,0,0.08890855,192.8504,1,0,0,0,0,1,0,1,0,0,26,2876.256
15.5,0,1,0.04402416,102.0332,0,0,1,0,0,1,1,0,0,0,15,102.5332
12.1,1,0,0.02056857,150.4734,0,0,1,1,0,0,0,1,0,0,16,2078.628
12.1,1,0,0.02056468,148.2734,0,0,1,0,1,0,0,1,0,0,9,3266.415
19.25,0,1,0.05822661,85.2908,1,0,0,0,0,1,0,1,0,0,26,671.1264
8.71,0,1,0.07215546,183.3924,0,0,1,1,0,0,0,1,0,0,16,3146.571
10.5,1,0,0.02725371,170.9106,1,0,0,0,0,1,0,1,0,0,26,3251.101
11.6,0,1,0.1446041,240.8222,0,1,0,0,0,1,0,0,1,0,4,3585.333
16,0,1,0.193478,55.9246,0,0,1,0,0,1,1,0,0,0,15,405.4722
6.865,1,0,0.05694594,214.6218,0,0,1,0,1,0,0,1,0,0,11,1923.496
10.395,1,0,0.03128834,159.5604,0,0,1,0,1,0,0,1,0,0,11,2852.287
8.05,0,1,0.07840047,259.0646,0,0,1,1,0,0,0,1,0,0,16,4380.298
5.785,0,1,0.03897609,264.2252,0,0,1,0,1,0,0,1,0,0,6,3934.878
10.3,0,1,0.05891884,191.653,0,1,0,1,0,0,0,1,0,0,14,5313.084
12.5,1,0,0.03117616,103.099,0,1,0,0,0,1,0,0,1,0,4,722.393
7.63,1,0,0.06115925,92.5436,0,1,0,1,0,0,0,1,0,0,14,1607.241
13.5,0,1,0.0171,78.396,0,0,1,0,1,0,0,1,0,0,9,1438.128
17.5,1,0,0.05255048,101.299,0,0,1,0,1,0,0,1,0,0,11,722.393
7.27,1,0,0.1244483,112.0518,0,0,1,1,0,0,1,0,0,0,28,113.8518
8.21,1,0,0.01080827,150.5392,0,1,0,0,0,1,0,0,1,0,4,1043.974
11.65,0,1,0.01096327,110.9544,0,1,0,0,0,1,0,0,1,0,4,335.5632
18.5,1,0,0.0391,119.8124,0,0,1,0,1,0,0,1,0,0,6,4029.422
7.72,0,1,0.0750359,78.7986,0,1,0,0,0,1,0,0,1,0,4,856.8846
5.88,1,0,0.02488261,149.4392,0,0,1,0,1,0,0,1,0,0,9,1640.531
6.85,1,0,0.02287895,262.3594,0,0,1,0,1,0,0,1,0,0,9,3924.891
17.35,1,0,0.1665725,176.1712,0,1,0,0,0,1,0,0,0,1,28,3691.195
7.52,1,0,0.05508162,128.8994,1,0,0,0,0,1,0,1,0,0,26,2055.99
13.65,0,1,0.02592082,81.2302,0,0,1,1,0,0,0,1,0,0,16,2059.985
9.6,1,0,0.02950032,46.2086,0,1,0,0,0,1,0,0,0,1,28,802.9548
6.985,0,1,0.1376455,185.2608,0,0,1,0,1,0,0,1,0,0,11,2940.173
10.8,1,0,0.0279,240.6222,0,1,0,0,0,1,0,0,0,1,28,4302.4
9.3,1,0,0.0268182,248.9092,0,0,1,0,0,1,1,0,0,0,15,498.0184
12.1,1,0,0.03010234,74.767,1,0,0,0,0,1,0,1,0,0,26,2220.443
5.98,1,0,0.04374031,145.3418,0,1,0,0,0,1,0,0,1,0,4,2354.269
9,1,0,0.06965359,266.2884,0,1,0,1,0,0,0,1,0,0,14,2914.872
7.145,1,0,0.01785932,160.6578,0,1,0,0,0,1,0,0,1,0,4,2246.409
19,1,0,0.01775521,211.7244,0,0,1,0,1,0,0,1,0,0,11,2752.417
7.855,0,1,0.1618751,35.6848,0,0,1,0,1,0,0,1,0,0,11,335.5632
19.5,1,0,0.1281818,156.1314,0,0,1,0,1,0,0,1,0,0,9,2792.365
8.71,1,0,0.1212504,92.7778,0,0,1,1,0,0,0,1,0,0,16,1032.656
11.5,1,0,0.01492109,173.908,0,1,0,0,0,1,0,0,1,0,4,1211.756
18.85,1,0,0.04043437,244.3144,0,1,0,1,0,0,0,1,0,0,14,5635.331
13.65,0,1,0.03150892,98.77,0,0,1,0,1,0,0,1,0,0,11,1697.79
6.135,1,0,0.07909484,114.386,0,1,0,1,0,0,0,1,0,0,14,1018.674
5.655,1,0,0.1757934,146.9102,0,1,0,0,0,1,0,0,1,0,4,1749.722
14.85,0,1,0.01949505,261.291,1,0,0,0,0,1,0,1,0,0,26,10256.65
20.75,0,1,0.06331397,153.7682,0,0,1,0,1,0,0,1,0,0,9,1829.618
10,1,0,0.0674819,234.859,0,1,0,0,0,1,0,0,1,0,4,1181.795
10.3,1,0,0.07002695,263.6226,0,0,1,0,1,0,0,1,0,0,9,6608.065
5.675,0,1,0.02349697,156.1288,0,0,1,1,0,0,0,1,0,0,16,2828.318
5.51,1,0,0.0335,98.9726,0,1,0,0,0,1,0,0,1,0,4,1565.962
17.75,1,0,0.07355952,33.9216,0,0,1,0,1,0,0,1,0,0,11,830.9184
17.75,1,0,0.07626905,113.1544,0,1,0,0,0,1,0,0,1,0,4,1006.69
8.365,0,1,0.03992524,189.2188,0,0,1,0,1,0,0,1,0,0,11,4570.051
5.405,0,1,0.09388394,200.4742,0,0,1,1,0,0,1,0,0,0,28,398.1484
10,0,1,0.03773288,128.2994,1,0,0,0,0,1,0,1,0,0,26,1413.493
18.2,0,1,0.06640013,250.1092,0,1,0,1,0,0,0,1,0,0,14,5727.212
19.35,0,1,0.03992069,163.3868,0,0,1,0,1,0,0,1,0,0,9,3439.523
6.895,1,0,0.02235181,143.7812,0,1,0,0,0,1,0,0,0,1,28,4986.842
7.39,1,0,0.1201809,141.447,1,0,0,0,0,1,0,1,0,0,26,2290.352
7.945,1,0,0.01590097,163.821,0,1,0,1,0,0,0,1,0,0,14,1794.331
16,0,1,0.1727591,157.0972,0,0,1,1,0,0,0,1,0,0,16,4673.916
20.1,1,0,0.07745425,59.2536,0,0,1,1,0,0,0,1,0,0,16,735.0432
20.6,1,0,0.03925541,94.4778,0,0,1,0,0,1,1,0,0,0,15,93.8778
8.575,0,1,0.07225289,196.5794,0,0,1,0,1,0,0,1,0,0,6,5267.144
17.7,0,1,0.01666425,47.9034,0,1,0,0,0,1,0,0,1,0,4,729.051
20,0,1,0.08618789,125.4678,0,0,1,0,0,1,1,0,0,0,15,127.1678
5.695,1,0,0.1097841,256.0646,0,0,1,0,0,1,1,0,0,0,15,1288.323
5.11,1,0,0.0297,164.721,0,1,0,0,0,1,0,0,1,0,4,3588.662
15.25,0,1,0.0494,178.166,0,0,1,0,1,0,0,1,0,0,11,4853.682
9.695,0,1,0.02902305,177.837,0,1,0,0,0,1,0,0,0,1,28,6704.606
18.25,0,1,0.1831423,110.357,1,0,0,0,0,1,0,1,0,0,26,2087.283
15.6,0,1,0.0395,170.6132,1,0,0,0,0,1,0,1,0,0,26,6595.415
13,1,0,0.1538574,76.3986,0,1,0,1,0,0,0,1,0,0,14,778.986
7.02,1,0,0.08129037,147.3734,0,1,0,1,0,0,0,1,0,0,14,2524.048
19.7,1,0,0.06693546,177.537,0,0,1,1,0,0,0,1,0,0,16,3175.866
9.1,1,0,0.05551492,112.5518,0,1,0,1,0,0,0,1,0,0,14,341.5554
8,0,1,0.05065723,249.9092,0,0,1,0,0,1,1,0,0,0,15,249.0092
17.75,1,0,0.09810896,240.9196,0,1,0,0,0,1,0,0,1,0,4,4579.372
19.5,1,0,0.1284053,156.4314,0,1,0,1,0,0,0,1,0,0,14,2326.971
7.685,1,0,0.02547745,145.276,0,0,1,1,0,0,0,1,0,0,16,3515.424
9.6,1,0,0.04096976,188.7214,0,0,1,0,0,1,1,0,0,0,15,376.8428
19.6,1,0,0.04055087,45.5718,0,0,1,0,0,1,1,0,0,0,15,47.2718
17.6,1,0,0.1755459,163.6868,0,0,1,0,0,1,1,0,0,0,15,163.7868
15.6,0,1,0.09934483,63.6194,0,0,1,0,1,0,0,1,0,0,11,743.0328
12.65,1,0,0.04227675,108.4938,0,1,0,1,0,0,0,1,0,0,14,1500.713
8.355,1,0,0.01386161,94.4462,0,1,0,0,0,1,0,0,0,1,28,2036.016
19.35,0,1,0.07638737,112.1518,0,1,0,0,0,1,0,0,0,1,28,3870.961
14.5,1,0,0.08996026,159.5604,0,0,1,0,1,0,0,1,0,0,11,1426.144
6.425,1,0,0.01048075,116.5808,0,1,0,0,0,1,0,0,1,0,4,2460.797
9.695,1,0,0.07058742,176.9344,0,0,1,0,1,0,0,1,0,0,11,5888.335
19.6,1,0,0.03387323,56.1614,1,0,0,0,0,1,0,1,0,0,26,828.921
20.7,1,0,0.03923838,152.8366,0,0,1,0,1,0,0,1,0,0,9,2569.322
12.6,1,0,0.02433159,34.9874,0,0,1,0,1,0,0,1,0,0,6,529.311
8.275,1,0,0.110198,104.2306,1,0,0,0,0,1,0,1,0,0,26,3658.571
8.85,1,0,0.02804888,106.1964,0,0,1,1,0,0,1,0,0,0,28,210.3928
19.85,1,0,0.04563123,128.102,1,0,0,0,0,1,0,1,0,0,26,1265.02
7.36,1,0,0.08755962,55.2588,0,0,1,0,0,1,1,0,0,0,15,229.0352
20.35,0,1,0.252866,82.7276,0,0,1,0,0,1,1,0,0,0,15,162.4552
17.7,0,1,0.135306,183.7924,0,1,0,1,0,0,0,1,0,0,14,2221.109
8.895,1,0,0.1267609,176.937,0,0,1,1,0,0,1,0,0,0,28,352.874
8.39,0,1,0.02420108,112.6176,0,0,1,0,1,0,0,1,0,0,9,2175.834
9.195,1,0,0.01585629,81.6592,0,0,1,0,1,0,0,1,0,0,9,1403.506
8.93,1,0,0.0284119,152.334,0,0,1,0,1,0,0,1,0,0,9,2143.876
15.7,1,0,0.1605293,59.2562,1,0,0,0,0,1,0,1,0,0,26,296.281
16.7,1,0,0.0267712,246.3776,0,0,1,0,1,0,0,1,0,0,6,1981.421
15.2,1,0,0.04993485,95.0752,0,1,0,0,0,1,0,0,0,1,28,2588.63
20.5,0,1,0.1130459,194.1478,0,0,1,0,1,0,0,1,0,0,6,2906.217
12.1,1,0,0.01535972,163.7526,0,1,0,0,0,1,0,0,0,1,28,1973.431
11.65,1,0,0.0340497,112.286,0,0,1,0,1,0,0,1,0,0,6,452.744
20.75,1,0,0.02128304,153.5024,0,1,0,1,0,0,0,1,0,0,14,2428.838
7.56,1,0,0.06346205,157.563,0,1,0,0,0,1,0,0,0,1,28,1721.093
16.2,1,0,0.07401939,41.7454,0,0,1,0,0,1,1,0,0,0,15,83.8908
10.195,0,1,0.01766698,239.4538,0,0,1,0,1,0,0,1,0,0,11,4566.722
20.6,1,0,0.1242995,73.4696,0,0,1,1,0,0,1,0,0,0,28,298.2784
13.3,1,0,0.07973985,233.03,1,0,0,0,0,1,0,1,0,0,26,5359.69
6.215,1,0,0.01216779,37.4848,0,1,0,1,0,0,0,1,0,0,14,111.8544
6.67,0,1,0.1081,90.5514,0,1,0,0,0,1,0,0,1,0,4,974.0654
12.6,0,1,0.07433856,255.5356,0,0,1,0,1,0,0,1,0,0,6,9664.753
12.15,1,0,0.01840703,254.7698,0,0,1,0,1,0,0,1,0,0,9,5834.405
16.6,1,0,0.05036919,117.2124,0,1,0,1,0,0,0,1,0,0,14,1422.149
15.1,0,1,0.01983765,128.131,0,1,0,0,0,1,0,0,0,1,28,1687.803
20.85,0,1,0.05646571,103.6648,0,0,1,1,0,0,0,1,0,0,16,2285.026
11,1,0,0.05492864,101.7358,0,0,1,0,1,0,0,1,0,0,9,1508.037
15.6,1,0,0.06682987,185.5924,0,1,0,1,0,0,0,1,0,0,14,3146.571
16.7,1,0,0.1228322,217.685,0,0,1,1,0,0,1,0,0,0,28,432.77
10.195,0,1,0.1466924,194.5794,0,0,1,0,1,0,0,1,0,0,6,4096.667
12.6,0,1,0.06282745,105.099,0,0,1,0,1,0,0,1,0,0,11,1444.786
20.2,1,0,0.06446415,255.7646,0,1,0,1,0,0,0,1,0,0,14,5410.957
18,1,0,0.124959,116.5124,0,1,0,0,0,1,0,0,1,0,4,355.5372
6.75,0,1,0.1129,96.7752,0,1,0,1,0,0,0,1,0,0,14,1342.253
12.35,0,1,0.1591149,158.1946,0,1,0,0,0,1,0,0,1,0,4,1104.562
7.59,0,1,0.145335,173.108,0,0,1,0,1,0,0,1,0,0,11,2077.296
14.8,1,0,0.08116814,190.5846,0,1,0,1,0,0,0,1,0,0,14,3630.607
5.11,1,0,0.03487469,161.721,0,0,1,1,0,0,0,1,0,0,16,2446.815
6.38,1,0,0.03189818,177.4344,0,0,1,1,0,0,0,1,0,0,16,1784.344
8.3,0,1,0.03821154,87.7198,0,0,1,1,0,0,0,1,0,0,16,1569.956
16.7,0,1,0.03874616,143.8102,0,0,1,0,1,0,0,1,0,0,6,4811.737
6.55,0,1,0.03443677,156.5288,0,1,0,0,0,1,0,0,0,1,28,4870.993
9.695,1,0,0.1302617,185.2898,0,0,1,0,1,0,0,1,0,0,11,3367.616
8.235,1,0,0.01445694,184.795,0,0,1,0,1,0,0,1,0,0,9,1464.76
10.195,1,0,0.1263831,112.1886,0,0,1,1,0,0,0,1,0,0,16,667.1316
10.695,0,1,0.1276208,119.244,1,0,0,0,0,1,0,1,0,0,26,3475.476
8.38,0,1,0.04687847,109.857,0,0,1,0,1,0,0,1,0,0,9,2306.997
11.65,1,0,0.2201111,153.0024,0,0,1,0,0,1,1,0,0,0,15,455.4072
9.195,0,1,0.0471117,52.0666,0,0,1,0,1,0,0,1,0,0,9,615.1992
8.1,0,1,0.0197685,88.6198,0,0,1,1,0,0,0,1,0,0,16,1569.956
18.6,1,0,0.01585889,152.9366,0,0,1,0,1,0,0,1,0,0,6,453.4098
17.6,1,0,0.01890533,234.659,0,0,1,1,0,0,0,1,0,0,16,8508.924
20.25,1,0,0.01428055,148.0418,0,1,0,0,0,1,0,0,1,0,4,1177.134
5.98,1,0,0.07567544,53.3614,0,1,0,1,0,0,0,1,0,0,14,331.5684
18.75,1,0,0.01038166,207.8954,0,1,0,1,0,0,0,1,0,0,14,2292.349
5.82,0,1,0.07747588,255.333,0,0,1,0,1,0,0,1,0,0,11,4870.327
8.52,1,0,0.02705936,153.3682,0,0,1,1,0,0,0,1,0,0,16,914.8092
15.5,0,1,0.1261999,178.4028,0,1,0,0,0,1,0,0,1,0,4,1239.72
16.7,0,1,0.1194622,182.7976,0,0,1,1,0,0,0,1,0,0,16,1810.976
9.6,0,1,0.027455,258.1304,0,1,0,0,0,1,0,0,1,0,4,2324.974
9.13,1,0,0.05192803,151.4024,0,1,0,1,0,0,0,1,0,0,14,1973.431
10.5,0,1,0.058,78.296,0,0,1,1,0,0,0,1,0,0,16,1438.128
17,1,0,0.1195706,249.7434,0,1,0,1,0,0,0,1,0,0,14,4221.838
19.75,1,0,0.03372574,211.6902,0,1,0,0,0,1,0,0,0,1,28,4247.804
9.195,1,0,0.1012758,46.4744,0,0,1,0,1,0,0,1,0,0,9,950.7624
10.1,1,0,0.05607757,117.8492,0,0,1,1,0,0,0,1,0,0,16,1621.889
